id,start,end,pos
12504,41733,41806,8
12504,41806,41974,0
12504,41974,44276,1
12504,44276,44579,0
12504,44579,45114,4
12504,45114,45324,0
12504,45324,45449,10
12504,45449,45496,0
12504,45496,45909,5
12504,45909,45956,0
12504,45956,45975,5
12504,45975,46039,0
12504,46039,46048,5
12504,46048,46419,0
12504,46419,46619,10
12509,31490,31513,9
12509,31513,31859,6
12509,31859,31898,9
12509,31898,32438,0
12509,32438,38012,1
12509,38012,38064,0
12509,38064,38199,10
12509,38199,38741,0
12509,38741,39127,2
12509,39127,39255,0
12509,39255,44286,1
12509,44286,44562,0
12509,44562,45379,4
12509,45379,45444,0
12509,45444,49559,8
12509,49559,49770,0
12509,49770,50260,10
12509,50260,50362,0
12509,50362,51922,2
12509,51922,51993,0
12509,51993,52001,5
12509,52001,52026,0
12509,52026,56695,3
12509,56695,56711,0
12509,56711,56735,5
12509,56735,57975,0
12509,57975,58118,10
12509,58118,58198,0
12509,58198,59502,8
12509,59502,59793,0
12509,59793,60917,9
12509,60917,60925,0
12509,60925,61147,5
12509,61147,61817,0
12509,61817,61993,10
12513,31910,31948,9
12513,31948,32379,6
12513,32379,32399,9
12513,32399,32849,0
12513,32849,38258,1
12513,38258,38411,0
12513,38411,38559,10
12513,38559,38978,0
12513,38978,39339,2
12513,39339,39671,0
12513,39671,44379,1
12513,44379,44715,0
12513,44715,45863,4
12513,45863,45917,0
12513,45917,45979,10
12513,45979,46072,0
12513,46072,50901,8
12513,50901,51029,0
12513,51029,51062,5
12513,51062,51088,0
12513,51088,55999,3
12513,55999,56008,0
12513,56008,56024,5
12513,56024,56034,0
12513,56034,56140,10
12513,56140,56489,0
12513,56489,56510,5
12513,56510,57060,0
12513,57060,57319,10
12513,57319,57394,0
12513,57394,57425,5
12513,57425,57550,0
12513,57550,59693,8
12513,59693,60075,0
12513,60075,61321,9
12513,61321,61445,0
12513,61445,61921,8
12517,30850,30875,9
12517,30875,31289,6
12517,31289,31313,9
12517,31313,31410,0
12517,31410,32575,2
12517,32575,32759,0
12517,32759,34957,1
12517,34957,34994,0
12517,34994,35121,2
12517,35121,35172,0
12517,35172,37713,1
12517,37713,37738,0
12517,37738,37843,10
12517,37843,38586,0
12517,38586,39067,8
12517,39067,39680,0
12517,39680,41674,1
12517,41674,41702,0
12517,41702,41937,10
12517,41937,41974,0
12517,41974,44174,1
12517,44174,44203,0
12517,44203,44211,14
12517,44211,44421,0
12517,44421,45049,4
12517,45049,45254,0
12520,52480,52497,9
12520,52497,52839,6
12520,52839,52861,0
12520,52861,53076,5
12520,53076,53149,0
12520,53149,54075,2
12520,54075,54169,0
12520,54169,54189,6
12520,54189,54203,9
12520,54203,54219,6
12520,54219,54227,9
12520,54227,55929,0
12520,55929,56133,2
12520,56133,56224,0
12520,56224,56479,10
12520,56479,56574,0
12520,56574,57176,2
12521,52450,52465,9
12521,52465,52769,6
12521,52769,52776,9
12521,52776,52784,6
12521,52784,52855,0
12521,52855,52889,10
12521,52889,52897,0
12521,52897,52911,5
12521,52911,53039,0
12521,53039,53229,5
12521,53229,53408,0
12521,53408,54064,2
12521,54064,54156,0
12521,54156,54175,9
12521,54175,54189,6
12521,54189,54198,9
12521,54198,54209,6
12521,54209,54220,9
12521,54220,54239,6
12521,54239,54248,9
12521,54248,54337,0
12521,54337,55766,2
12521,55766,55809,0
12521,55809,55829,2
12521,55829,55959,0
12521,55959,55969,2
12521,55969,56056,0
12521,56056,56188,10
12521,56188,56273,0
12521,56273,57588,2
12522,46480,46504,9
12522,46504,46819,6
12522,46819,46836,9
12522,46836,46855,6
12522,46855,48656,0
12522,48656,50671,2
12523,30880,30898,9
12523,30898,31269,6
12523,31269,31290,9
12523,31290,32558,0
12523,32558,35279,1
12523,35279,35315,0
12523,35315,35429,10
12523,35429,35454,0
12523,35454,37891,1
12523,37891,37930,0
12523,37930,37969,10
12523,37969,38685,0
12523,38685,39261,2
12523,39261,39495,0
12523,39495,41902,1
12523,41902,41942,0
12523,41942,42054,10
12523,42054,42080,0
12523,42080,44092,1
12524,31380,31401,9
12524,31401,31719,6
12524,31719,31739,9
12524,31739,31838,0
12524,31838,32575,2
12524,32575,32759,0
12524,32759,38207,1
12524,38207,38359,0
12524,38359,38419,10
12524,38419,38657,0
12524,38657,38673,14
12524,38673,39264,0
12524,39264,44457,1
12527,32010,32032,9
12527,32032,32219,6
12527,32219,32249,9
12527,32249,32359,0
12527,32359,32666,2
12527,32666,32937,0
12527,32937,38097,1
12527,38097,38262,0
12527,38262,38369,10
12527,38369,38727,0
12527,38727,38739,5
12527,38739,38773,0
12527,38773,38919,10
12527,38919,38930,0
12527,38930,39049,5
12527,39049,39846,0
12527,39846,44838,1
12527,44838,45294,0
12527,45294,46003,4
12527,46003,46048,0
12527,46048,46129,10
12527,46129,46227,0
12527,46227,49266,8
12527,49266,49353,0
12527,49353,49629,10
12527,49629,49774,0
12527,49774,50513,2
12527,50513,50721,0
12527,50721,50747,5
12527,50747,50758,0
12527,50758,57506,3
12527,57506,57521,0
12527,57521,57552,5
12527,57552,57775,0
12527,57775,57869,10
12527,57869,57949,0
12527,57949,59527,8
12527,59527,59848,0
12527,59848,59856,5
12527,59856,59913,0
12527,59913,62573,3
12527,62573,62961,0
12527,62961,62971,5
12527,62971,63019,0
12527,63019,63028,10
12527,63028,63089,0
12527,63089,63096,5
12528,30820,30835,9
12528,30835,31089,6
12528,31089,31115,9
12528,31115,31208,0
12528,31208,31214,14
12528,31214,32425,0
12528,32425,37921,1
12528,37921,37986,0
12528,37986,38082,2
12528,38082,39066,0
12528,39066,39289,10
12528,39289,39968,0
12528,39968,44013,1
12530,41360,41375,9
12530,41375,41699,6
12530,41699,41713,9
12530,41713,41790,0
12530,41790,44157,2
12530,44157,44323,0
12530,44323,44656,4
12530,44656,44684,0
12530,44684,44777,10
12534,31480,31501,9
12534,31501,31929,6
12534,31929,31953,9
12534,31953,31998,6
12534,31998,32040,0
12534,32040,32059,5
12534,32059,32083,0
12534,32083,32129,10
12534,32129,32290,0
12534,32290,32621,2
12534,32621,32852,0
12534,32852,37987,1
12534,37987,38441,0
12534,38441,38456,14
12534,38456,38628,0
12534,38628,38718,10
12534,38718,38809,0
12534,38809,39063,8
12534,39063,39500,0
12534,39500,39508,14
12534,39508,39609,0
12534,39609,44537,1
12534,44537,44738,0
12535,45790,45806,9
12535,45806,46179,6
12535,46179,46187,9
12535,46187,46207,6
12535,46207,46306,0
12535,46306,46464,10
12535,46464,46476,0
12535,46476,46502,5
12535,46502,47467,0
12535,47467,47779,5
12535,47779,47893,0
12535,47893,50587,2
12536,45620,45637,9
12536,45637,46049,6
12536,46049,46117,0
12536,46117,46128,5
12536,46128,46312,0
12536,46312,46325,5
12536,46325,46908,0
12536,46908,50331,2
12536,50331,50470,0
12536,50470,50529,10
12536,50529,50569,0
12536,50569,50587,5
12536,50587,50629,0
12536,50629,50642,6
12539,39980,40009,9
12539,40009,40489,6
12539,40489,41159,0
12539,41159,41166,5
12543,32360,32406,9
12543,32406,32719,6
12543,32719,33282,0
12543,33282,38075,1
12543,38075,38175,0
12543,38175,38239,10
12543,38239,38747,0
12543,38747,39187,2
12543,39187,39364,0
12543,39364,44239,1
12548,30870,30910,9
12548,30910,31239,6
12548,31239,31413,0
12548,31413,31459,10
12548,31459,31548,0
12548,31548,32679,2
12548,32679,32971,0
12548,32971,38182,1
12548,38182,38305,0
12548,38305,38582,10
12548,38582,39607,0
12548,39607,44565,1
12548,44565,44634,0
12548,44634,44645,14
12548,44645,44978,0
12548,44978,45873,4
12548,45873,45908,0
12548,45908,46042,10
12551,30720,30746,9
12551,30746,30919,6
12551,30919,30938,9
12551,30938,30981,6
12551,30981,31013,0
12551,31013,31028,5
12551,31028,31051,0
12551,31051,31119,10
12551,31119,32661,0
12551,32661,32669,14
12551,32669,32741,0
12551,32741,37979,1
12551,37979,38889,0
12551,38889,38901,14
12551,38901,39128,0
12551,39128,39188,10
12551,39188,39973,0
12551,39973,44191,1
12551,44191,44248,0
12551,44248,44326,2
12551,44326,44498,0
12551,44498,46113,4
12551,46113,46174,0
12551,46174,50841,8
12551,50841,51033,0
12551,51033,51099,10
12551,51099,51305,0
12551,51305,56262,3
12551,56262,56317,0
12551,56317,56326,5
12551,56326,57359,0
12551,57359,57574,10
12551,57574,57826,0
12551,57826,59747,8
12551,59747,60123,0
12551,60123,61626,9
12551,61626,61747,0
12551,61747,61879,8
12553,48770,48786,9
12553,48786,49109,6
12553,49109,49124,9
12553,49124,49138,6
12553,49138,49240,0
12553,49240,49359,14
12553,49359,49380,0
12553,49380,50468,2
12553,50468,50594,0
12553,50594,50606,5
12553,50606,50680,0
12553,50680,56246,3
12553,56246,56859,0
12553,56859,56884,5
12553,56884,56903,0
12553,56903,57009,10
12553,57009,57218,0
12553,57218,59829,8
12553,59829,60163,0
12553,60163,60170,5
12553,60170,60198,0
12553,60198,62544,3
12553,62544,62568,0
12553,62568,62601,5
12553,62601,62644,0
12553,62644,62814,10
12553,62814,62942,0
12553,62942,62961,5
12553,62961,63003,0
12554,30590,30620,9
12554,30620,30839,6
12554,30839,30860,0
12554,30860,32429,5
12554,32429,33395,0
12554,33395,35036,1
12554,35036,35066,0
12554,35066,35399,10
12554,35399,35430,0
12554,35430,37867,1
12554,37867,38066,0
12554,38066,38273,10
12554,38273,38474,0
12554,38474,39145,8
12554,39145,39771,0
12554,39771,43937,1
12554,43937,43962,0
12554,43962,43976,14
12555,31420,31465,0
12555,31465,32499,12
12555,32499,33095,0
12555,33095,38493,1
12555,38493,38727,0
12555,38727,38799,10
12555,38799,39301,0
12555,39301,39339,12
12555,39339,39392,0
12555,39392,39399,5
12555,39399,39495,0
12555,39495,44397,1
12555,44397,44596,0
12555,44596,45343,4
12555,45343,45382,0
12555,45382,45439,10
12555,45439,45627,0
12555,45627,45758,12
12555,45758,45778,0
12555,45778,46149,5
12555,46149,46184,0
12555,46184,50439,12
12555,50439,50476,0
12555,50476,50488,5
12555,50488,50535,0
12555,50535,54889,3
12555,54889,54922,0
12555,54922,58569,3
12555,58569,58582,0
12555,58582,58605,5
12555,58605,58624,0
12555,58624,58709,10
12555,58709,58835,0
12555,58835,59399,12
12555,59399,59434,0
12555,59434,60084,9
12555,60084,60180,0
12555,60180,61834,12
12557,46890,46908,9
12557,46908,47069,6
12557,47069,47078,9
12557,47078,47106,6
12557,47106,47193,0
12557,47193,50048,2
12557,50048,50122,0
12557,50122,50138,14
12558,49510,49527,9
12558,49527,49879,6
12558,49879,49894,9
12558,49894,49907,6
12558,49907,49959,0
12558,49959,49979,5
12558,49979,50001,0
12558,50001,50309,10
12558,50309,50323,0
12558,50323,50344,5
12558,50344,50380,0
12558,50380,50409,5
12558,50409,50422,0
12558,50422,57851,3
12558,57851,58981,0
12558,58981,59259,10
12558,59259,59270,0
12558,59270,59290,5
12558,59290,59409,0
12558,59409,59418,5
12558,59418,59428,0
12558,59428,62641,3
12558,62641,62699,0
12558,62699,62710,5
12563,32380,32397,9
12563,32397,32434,6
12563,32434,32445,9
12563,32445,32859,6
12563,32859,32879,9
12563,32879,32914,6
12563,32914,33399,0
12563,33399,37971,1
12563,37971,38043,0
12563,38043,38159,10
12563,38159,38335,0
12563,38335,39285,2
12563,39285,39539,0
12563,39539,42098,1
12563,42098,42128,0
12563,42128,42218,10
12563,42218,42240,0
12563,42240,44225,1
12563,44225,44474,0
12563,44474,45209,4
12563,45209,45244,0
12563,45244,45311,10
12563,45311,45395,0
12563,45395,49692,8
12563,49692,49893,0
12563,49893,50179,10
12563,50179,50272,0
12563,50272,50526,2
12563,50526,50731,0
12563,50731,50745,5
12563,50745,50812,0
12563,50812,56749,3
12563,56749,56763,0
12563,56763,56773,5
12563,56773,57309,0
12563,57309,57321,5
12563,57321,57384,0
12563,57384,57469,10
12563,57469,57515,0
12563,57515,57530,5
12563,57530,57869,0
12563,57869,57884,5
12563,57884,57898,0
12563,57898,58335,5
12563,58335,58355,0
12563,58355,58367,5
12563,58367,58493,0
12563,58493,59903,8
12563,59903,60322,0
12563,60322,62543,3
12563,62543,62568,0
12563,62568,62596,5
12563,62596,62637,0
12563,62637,62709,10
12563,62709,62808,0
12563,62808,62830,5
12563,62830,62876,0
12564,31440,31477,9
12564,31477,31659,6
12564,31659,32589,0
12564,32589,32603,14
12564,32603,32640,0
12564,32640,35107,1
12564,35107,35146,0
12564,35146,35420,10
12564,35420,35451,0
12564,35451,37679,1
12564,37679,37700,0
12564,37700,37809,14
12564,37809,37843,0
12564,37843,37859,2
12564,37859,38564,0
12564,38564,38759,10
12564,38759,39091,0
12564,39091,39099,14
12564,39099,39776,0
12564,39776,41755,1
12564,41755,41958,0
12564,41958,42199,10
12564,42199,42406,0
12564,42406,44231,1
12564,44231,44522,0
12564,44522,45009,4
12564,45009,45205,0
12568,32450,32471,9
12568,32471,32769,6
12568,32769,32778,9
12568,32778,32825,6
12568,32825,33323,0
12568,33323,38130,1
12568,38130,38246,0
12568,38246,38399,10
12568,38399,39256,0
12568,39256,41767,1
12568,41767,42029,0
12568,42029,42053,5
12568,42053,43256,0
12568,43256,43263,5
12568,43263,43407,0
12568,43407,43943,4
12568,43943,43996,0
12568,43996,48224,8
12568,48224,48308,0
12568,48308,48421,10
12568,48421,50770,0
12568,50770,59419,2
12568,59419,59594,0
12568,59594,60159,9
12568,60159,60184,0
12568,60184,60279,10
12568,60279,60287,0
12568,60287,60303,5
12568,60303,60669,0
12568,60669,60686,5
12568,60686,60694,0
12568,60694,60929,10
12568,60929,60939,0
12568,60939,60963,5
12568,60963,60971,0
12568,60971,62569,3
12568,62569,62596,0
12568,62596,62632,5
12570,32280,32298,9
12570,32298,32569,6
12570,32569,32590,9
12570,32590,32640,6
12570,32640,32773,0
12570,32773,43304,7
12570,43304,43399,0
12570,43399,44367,4
12570,44367,44631,0
12570,44631,45519,10
12570,45519,45576,0
12570,45576,45590,14
12570,45590,45730,0
12570,45730,54049,7
12570,54049,54197,0
12570,54197,54652,9
12570,54652,54696,0
12570,54696,55497,10
12571,34810,34827,9
12571,34827,35149,6
12571,35149,35164,9
12571,35164,35175,6
12571,35175,35289,0
12571,35289,35298,14
12571,35298,35334,0
12571,35334,37873,1
12571,37873,37941,0
12571,37941,38191,10
12571,38191,38389,0
12571,38389,39225,2
12571,39225,39425,0
12571,39425,41844,1
12571,41844,41869,0
12571,41869,41877,14
12571,41877,41898,0
12571,41898,42009,2
12571,42009,42052,0
12571,42052,44057,1
12571,44057,44105,0
12571,44105,44113,14
12571,44113,44314,0
12571,44314,45139,4
12571,45139,45208,0
12571,45208,47449,8
12571,47449,47544,0
12571,47544,47839,10
12571,47839,48087,0
12571,48087,48229,10
12571,48229,48318,0
12571,48318,50672,2
12571,50672,50928,0
12571,50928,50945,5
12571,50945,50956,0
12571,50956,56569,3
12571,56569,56581,0
12571,56581,56603,5
12571,56603,56615,0
12571,56615,56892,10
12571,56892,56965,0
12571,56965,56977,5
12571,56977,57396,0
12571,57396,59540,8
12571,59540,59966,0
12571,59966,60859,9
12571,60859,60869,0
12571,60869,60885,5
12571,60885,61387,0
12571,61387,61414,5
12571,61414,61433,0
12571,61433,61579,10
12571,61579,61888,0
12571,61888,61896,5
12571,61896,61979,0
12571,61979,61995,5
12572,46360,46386,9
12572,46386,46559,6
12572,46559,46585,9
12572,46585,46608,6
12572,46608,46652,0
12572,46652,46665,5
12572,46665,46680,0
12572,46680,47285,5
12572,47285,47406,0
12572,47406,50701,2
12572,50701,50878,0
12573,27700,27723,9
12573,27723,27846,0
12573,27846,28847,11
12573,28847,43988,0
12573,43988,45678,11
12573,45678,45706,0
12573,45706,46280,10
12573,46280,46309,0
12573,46309,46358,11
12574,32160,32209,0
12574,32209,32434,12
12574,32434,32871,0
12574,32871,38281,1
12574,38281,38478,0
12574,38478,39052,10
12574,39052,39108,0
12574,39108,43657,1
12574,43657,43780,0
12574,43780,44631,4
12574,44631,44671,0
12574,44671,44919,10
12574,44919,45057,0
12574,45057,45121,12
12574,45121,45137,0
12574,45137,45152,5
12574,45152,46139,0
12574,46139,46159,5
12574,46159,46184,0
12574,46184,50419,12
12574,50419,50462,0
12574,50462,50496,5
12574,50496,50527,0
12574,50527,56310,3
12574,56310,56322,0
12574,56322,56343,5
12574,56343,56355,0
12574,56355,56816,10
12574,56816,56952,0
12574,56952,59480,12
12574,59480,59533,0
12574,59533,59542,5
12574,59542,59586,0
12574,59586,62469,3
12574,62469,62484,0
12574,62484,62504,5
12574,62504,62576,0
12574,62576,63019,12
12574,63019,63248,0
12574,63248,65820,4
12575,31600,31621,9
12575,31621,31999,6
12575,31999,32032,9
12575,32032,32145,0
12575,32145,35149,2
12575,35149,35248,0
12575,35248,37960,1
12575,37960,38019,0
12575,38019,38120,10
12575,38120,38422,0
12575,38422,39062,5
12575,39062,39463,0
12575,39463,44526,1
12575,44526,44945,0
12575,44945,45673,4
12575,45673,45872,0
12575,45872,46222,10
12575,46222,46275,0
12575,46275,46286,5
12575,46286,46764,0
12575,46764,50057,8
12575,50057,50170,0
12575,50170,50572,2
12575,50572,50822,0
12575,50822,56261,3
12575,56261,56282,0
12575,56282,56300,5
12575,56300,56315,0
12575,56315,56379,10
12575,56379,56398,0
12575,56398,56423,5
12575,56423,56818,0
12575,56818,59503,8
12575,59503,59826,0
12575,59826,59840,5
12575,59840,59849,0
12575,59849,62529,3
12575,62529,62565,0
12575,62565,62577,5
12575,62577,62772,0
12575,62772,62781,10
12576,30610,30627,9
12576,30627,30636,6
12576,30636,30654,9
12576,30654,30939,6
12576,30939,32883,0
12576,32883,38072,1
12576,38072,39002,0
12576,39002,39279,2
12576,39279,39535,0
12576,39535,44641,1
12576,44641,44713,0
12576,44713,44729,14
12576,44729,45032,0
12576,45032,46575,4
12576,46575,46612,0
12576,46612,46689,10
12576,46689,46770,0
12576,46770,48629,8
12576,48629,48708,0
12576,48708,48919,10
12576,48919,49073,0
12576,49073,50505,2
12576,50505,50697,0
12576,50697,50712,5
12576,50712,50795,0
12576,50795,57109,3
12576,57109,57127,0
12576,57127,57158,5
12576,57158,57919,0
12576,57919,57945,5
12576,57945,58699,0
12576,58699,58726,5
12576,58726,58930,0
12576,58930,59028,10
12576,59028,59109,0
12576,59109,59452,8
12576,59452,59749,0
12576,59749,59771,5
12576,59771,59808,0
12576,59808,62579,3
12576,62579,62621,0
12576,62621,62650,5
12576,62650,62713,0
12576,62713,62839,10
12577,30790,30808,9
12577,30808,31139,6
12577,31139,31174,9
12577,31174,31268,0
12577,31268,32411,2
12577,32411,32459,0
12577,32459,38114,1
12577,38114,38231,0
12577,38231,38379,10
12577,38379,39234,0
12577,39234,39286,5
12577,39286,39701,0
12577,39701,44699,1
12577,44699,45129,0
12577,45129,46427,4
12577,46427,46459,0
12577,46459,46519,10
12577,46519,46602,0
12577,46602,48461,8
12577,48461,48533,0
12577,48533,48749,10
12577,48749,48943,0
12577,48943,50419,2
12577,50419,50537,0
12577,50537,50566,5
12577,50566,50608,0
12577,50608,56597,3
12577,56597,56606,0
12577,56606,56636,5
12577,56636,56796,0
12577,56796,56839,10
12577,56839,56918,0
12577,56918,58522,8
12577,58522,58646,0
12577,58646,58669,5
12577,58669,58888,0
12577,58888,59387,5
12577,59387,59449,0
12577,59449,59471,5
12577,59471,59494,0
12577,59494,60708,9
12577,60708,60720,0
12577,60720,60736,5
12577,60736,60744,0
12577,60744,62541,3
12577,62541,62632,0
12579,45690,45707,9
12579,45707,45726,6
12579,45726,45734,9
12579,45734,46149,6
12579,46149,46318,0
12579,46318,47379,5
12579,47379,47478,0
12579,47478,50365,2
12581,30910,30956,9
12581,30956,31269,6
12581,31269,31317,0
12581,31317,31332,5
12581,31332,31349,0
12581,31349,31491,10
12581,31491,31632,0
12581,31632,32549,2
12581,32549,32724,0
12581,32724,35239,1
12581,35239,35277,0
12581,35277,35339,10
12581,35339,35391,0
12581,35391,37827,1
12581,37827,38775,0
12581,38775,38791,14
12581,38791,38969,0
12581,38969,38999,10
12582,31550,31576,9
12582,31576,31839,6
12582,31839,31877,9
12582,31877,32084,0
12582,32084,32126,10
12582,32126,32450,0
12582,32450,32479,5
12582,32479,33124,0
12582,33124,38404,1
12582,38404,38613,0
12582,38613,38748,10
12582,38748,39055,0
12582,39055,39378,2
12582,39378,39752,0
12582,39752,41999,1
12582,41999,42158,0
12582,42158,42247,10
12582,42247,42255,0
12582,42255,42262,5
12582,42262,42377,0
12582,42377,43236,5
12582,43236,43369,0
12582,43369,44517,4
12582,44517,44578,0
12582,44578,47387,8
12582,47387,47588,0
12582,47588,47817,10
12582,47817,47894,0
12582,47894,50646,2
12582,50646,50915,0
12582,50915,50946,5
12582,50946,51027,0
12582,51027,54018,3
12582,54018,54044,0
12582,54044,54065,5
12582,54065,54215,0
12582,54215,54286,10
12582,54286,54356,0
12582,54356,54954,8
12582,54954,55073,0
12582,55073,55088,5
12582,55088,55121,0
12582,55121,58470,3
12582,58470,58498,0
12582,58498,58539,5
12582,58539,58558,0
12582,58558,58609,10
12582,58609,58629,0
12582,58629,58654,5
12582,58654,59049,0
12582,59049,59503,8
12582,59503,59758,0
12582,59758,59767,5
12582,59767,59794,0
12582,59794,59803,5
12582,59803,59840,0
12582,59840,62588,3
12582,62588,62665,0
12582,62665,62705,5
12583,31240,31268,9
12583,31268,31409,6
12583,31409,31421,9
12583,31421,31467,6
12583,31467,31504,0
12583,31504,32379,5
12583,32379,32497,0
12583,32497,32521,5
12583,32521,33219,0
12583,33219,37978,1
12583,37978,38072,0
12583,38072,38382,10
12583,38382,38650,0
12583,38650,39177,2
12583,39177,39347,0
12583,39347,43998,1
12583,43998,44018,0
12583,44018,44025,14
12586,30890,30910,9
12586,30910,31369,6
12586,31369,31379,9
12586,31379,31478,0
12586,31478,32488,2
12586,32488,32643,0
12586,32643,43264,7
12586,43264,43316,0
12586,43316,43900,4
12586,43900,43928,0
12586,43928,44379,10
12586,44379,44438,0
12586,44438,59464,7
12586,59464,59760,0
12586,59760,60618,9
12586,60618,60776,0
12586,60776,61569,10
12586,61569,61625,0
12586,61625,61639,14
12589,49500,49518,9
12589,49518,49759,6
12589,49759,49776,9
12589,49776,49789,6
12589,49789,49816,0
12589,49816,49826,5
12589,49826,49847,0
12589,49847,50669,5
12589,50669,50685,0
12589,50685,56219,3
12589,56219,56228,0
12589,56228,56247,5
12589,56247,56261,0
12589,56261,56534,10
12589,56534,56711,0
12589,56711,59711,8
12589,59711,60118,0
12589,60118,62556,9
12590,31080,31111,9
12590,31111,31409,6
12590,31409,31417,9
12590,31417,31611,0
12590,31611,31639,10
12590,31639,31727,0
12590,31727,32592,2
12590,32592,32793,0
12590,32793,38076,1
12590,38076,39036,0
12590,39036,39129,10
12590,39129,39185,0
12590,39185,44221,1
12590,44221,44257,0
12590,44257,44273,14
12593,32220,32243,9
12593,32243,32509,6
12593,32509,32532,9
12593,32532,32945,0
12593,32945,38226,1
12593,38226,38385,0
12593,38385,38479,10
12593,38479,38957,0
12593,38957,39029,2
12593,39029,39104,0
12593,39104,44674,1
12595,34140,34178,0
12595,34178,34276,12
12595,34276,34298,0
12595,34298,34312,5
12595,34312,34334,0
12595,34334,34446,5
12595,34446,35176,0
12595,35176,38198,1
12595,38198,38354,0
12595,38354,39029,12
12595,39029,39297,0
12595,39297,44414,1
12595,44414,44445,0
12595,44445,44609,10
12595,44609,44719,0
12595,44719,44879,1
12595,44879,45040,0
12595,45040,45445,4
12595,45445,45492,0
12595,45492,45764,10
12595,45764,45940,0
12595,45940,50479,12
12595,50479,50525,0
12595,50525,50538,5
12595,50538,50551,0
12595,50551,57327,3
12595,57327,57343,0
12595,57343,57368,5
12595,57368,57495,0
12595,57495,57669,10
12595,57669,57883,0
12595,57883,59494,12
12595,59494,59556,0
12595,59556,59563,5
12595,59563,59572,0
12595,59572,62525,3
12595,62525,62594,0
12595,62594,63038,12
12595,63038,63311,0
12595,63311,67162,4
12596,46930,46972,9
12596,46972,47349,6
12596,47349,47399,0
12596,47399,48160,5
12596,48160,48181,0
12596,48181,48616,10
12596,48616,48623,0
12596,48623,48638,5
12596,48638,48695,0
12596,48695,48703,6
12601,32270,32293,9
12601,32293,32459,6
12601,32459,32858,0
12601,32858,38114,1
12601,38114,38872,0
12601,38872,38882,14
12601,38882,38910,0
12601,38910,39127,2
12601,39127,39255,0
12601,39255,44197,1
12601,44197,44266,0
12601,44266,44357,2
12601,44357,44515,0
12601,44515,45848,4
12601,45848,45885,0
12601,45885,46486,10
12601,46486,46563,0
12601,46563,49377,8
12601,49377,49511,0
12601,49511,49605,5
12601,49605,50018,0
12601,50018,50036,5
12601,50036,50479,0
12601,50479,50495,5
12601,50495,50505,0
12601,50505,56474,3
12601,56474,56521,0
12601,56521,56530,5
12601,56530,56678,0
12601,56678,56798,10
12601,56798,56875,0
12601,56875,59745,8
12601,59745,60121,0
12601,60121,61467,9
12601,61467,61618,0
12601,61618,61889,10
12602,29030,29065,9
12602,29065,29072,6
12602,29072,29193,0
12602,29193,29225,11
12602,29225,29334,0
12602,29334,43789,6
12602,43789,43911,0
12602,43911,45649,11
12602,45649,45783,0
12602,45783,63041,6
12602,63041,63049,0
12602,63049,63058,6
12603,30960,30989,9
12603,30989,31489,6
12603,31489,31511,9
12603,31511,31553,6
12603,31553,31591,0
12603,31591,31606,5
12603,31606,31624,0
12603,31624,31752,10
12603,31752,31902,0
12603,31902,32701,2
12603,32701,33025,0
12603,33025,38217,1
12603,38217,38470,0
12603,38470,38629,10
12603,38629,39537,0
12603,39537,43957,1
12603,43957,43982,0
12603,43982,43990,14
12603,43990,44154,0
12603,44154,45626,4
12603,45626,45821,0
12603,45821,46031,10
12603,46031,46260,0
12603,46260,46697,10
12603,46697,46785,0
12603,46785,49065,8
12603,49065,49172,0
12603,49172,52086,2
12603,52086,52152,0
12603,52152,52173,5
12603,52173,52195,0
12603,52195,56714,3
12603,56714,56727,0
12603,56727,56768,5
12603,56768,56780,0
12603,56780,57059,10
12603,57059,57071,0
12603,57071,58049,5
12603,58049,58098,0
12603,58098,58349,10
12603,58349,58380,0
12603,58380,58394,5
12603,58394,58565,0
12603,58565,59409,8
12603,59409,59660,0
12603,59660,61078,9
12603,61078,61099,0
12603,61099,61115,5
12603,61115,61138,0
12603,61138,62449,3
12603,62449,62458,0
12603,62458,62476,5
12603,62476,62485,0
12603,62485,62679,10
12603,62679,62776,0
12603,62776,62805,5
12604,31440,31459,9
12604,31459,31499,6
12604,31499,31509,9
12604,31509,31839,6
12604,31839,31850,9
12604,31850,31893,6
12604,31893,31933,0
12604,31933,32428,5
12604,32428,32969,0
12604,32969,37907,1
12604,37907,37963,0
12604,37963,38302,10
12604,38302,38643,0
12604,38643,38689,5
12604,38689,39305,0
12604,39305,41571,1
12604,41571,41604,0
12604,41604,41659,10
12604,41659,41736,0
12604,41736,41751,14
12605,49790,49806,9
12605,49806,50139,6
12605,50139,50148,9
12605,50148,50409,0
12605,50409,50432,5
12605,50432,50469,0
12605,50469,57349,3
12605,57349,58329,0
12605,58329,58368,5
12605,58368,58381,0
12605,58381,58662,10
12605,58662,58677,0
12605,58677,58689,5
12605,58689,58829,0
12605,58829,59019,5
12605,59019,59271,0
12605,59271,59476,10
12605,59476,59813,0
12605,59813,59828,5
12605,59828,59860,0
12605,59860,62626,3
12605,62626,62833,0
12605,62833,62841,5
12605,62841,62870,0
12605,62870,62878,6
12611,31810,31859,9
12611,31859,31903,6
12611,31903,32056,0
12611,32056,32397,11
12611,32397,32892,0
12611,32892,42009,1
12611,42009,42207,0
12611,42207,43872,11
12611,43872,44084,0
12611,44084,44449,1
12611,44449,44512,0
12611,44512,44529,14
12612,32040,32061,9
12612,32061,32249,6
12612,32249,32263,9
12612,32263,32311,6
